성별,연령대,가구원수,소득구간,가계지출금액,가계지출_소비지출금액,가구일련번호
여자,60대,3인가구 이상,고소득(월 700만원 이상),4664029,2478592,8468
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4689400,2973942,665
여자,60대,3인가구 이상,고소득(월 700만원 이상),5186219,4236852,303
여자,60대,3인가구 이상,고소득(월 700만원 이상),6545571,4939913,6561
여자,60대,3인가구 이상,고소득(월 700만원 이상),3941600,2959745,2275
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4359499,3430379,6076
여자,60대,3인가구 이상,고소득(월 700만원 이상),3136372,2041784,4567
여자,60대,3인가구 이상,고소득(월 700만원 이상),11345803,7702769,5169
여자,60대,3인가구 이상,고소득(월 700만원 이상),6067954,4785444,10601
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2693513,1840479,8901
여자,50대,3인가구 이상,고소득(월 700만원 이상),5911023,3833507,5541
여자,50대,3인가구 이상,저소득(월 300만원 미만),2765602,2048007,3082
여자,50대,3인가구 이상,고소득(월 700만원 이상),4097531,3797891,9050
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2244544,1854301,4843
여자,50대,3인가구 이상,고소득(월 700만원 이상),4189061,3187299,6150
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5186837,3094805,4358
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3809175,2952640,35
여자,50대,3인가구 이상,고소득(월 700만원 이상),1705708,1484251,11225
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2738617,2216507,6749
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3463477,3102408,8457
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5399792,4023748,28
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2406074,1685236,8499
여자,60대,3인가구 이상,고소득(월 700만원 이상),4157355,3109120,7577
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),5162132,4244897,13079
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4492301,2893081,8783
여자,60대,3인가구 이상,고소득(월 700만원 이상),5766314,4956216,11794
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4089158,3576480,9912
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2366112,1442433,6333
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4083902,3449587,8146
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1544174,1350913,10973
여자,40대,3인가구 이상,저소득(월 300만원 미만),1009543,992343,11759
여자,40대,3인가구 이상,저소득(월 300만원 미만),2113726,1957643,7670
여자,50대,3인가구 이상,고소득(월 700만원 이상),3752489,2550890,12156
여자,50대,3인가구 이상,고소득(월 700만원 이상),5199000,4147299,5540
여자,50대,3인가구 이상,고소득(월 700만원 이상),5159111,3020772,4359
여자,50대,3인가구 이상,고소득(월 700만원 이상),6794307,4802958,13157
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4618859,3879041,6046
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2926100,2479622,6349
여자,50대,3인가구 이상,고소득(월 700만원 이상),17170465,15452758,5438
여자,50대,3인가구 이상,고소득(월 700만원 이상),6159184,4747066,6740
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3618262,2556358,2096
여자,50대,3인가구 이상,고소득(월 700만원 이상),6950777,2917204,7657
여자,50대,3인가구 이상,고소득(월 700만원 이상),3533869,2856378,11771
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3426461,2699763,9654
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2480990,2037050,12583
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),5901450,4472325,7624
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4351733,2415832,710
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3102738,2434958,12662
여자,60대,3인가구 이상,저소득(월 300만원 미만),4342385,4119292,11223
여자,60대,3인가구 이상,고소득(월 700만원 이상),6348946,6064012,8779
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4539086,3838516,8526
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3508743,2686534,1365
여자,60대,3인가구 이상,고소득(월 700만원 이상),5829986,3636470,10106
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4488002,3938206,3600
여자,60대,3인가구 이상,저소득(월 300만원 미만),3194664,2964664,12923
여자,60대,3인가구 이상,고소득(월 700만원 이상),4004704,3290491,10212
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2955546,2811046,9737
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3043291,2077591,4758
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2610892,2208856,1846
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),1956892,1799992,8026
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3058334,2161468,6414
여자,50대,3인가구 이상,고소득(월 700만원 이상),5597913,4349742,6893
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2721652,2079289,2599
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3052850,1809279,10314
여자,50대,3인가구 이상,고소득(월 700만원 이상),4690344,3347475,3293
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4230704,2608185,479
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1872283,1611616,8590
여자,60대,3인가구 이상,저소득(월 300만원 미만),4363485,4123068,1934
여자,60대,3인가구 이상,고소득(월 700만원 이상),3089390,2195515,915
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2613302,1549802,6346
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3542725,2493463,12294
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1852370,1389354,2119
여자,60대,3인가구 이상,저소득(월 300만원 미만),1546827,1362101,5128
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2112550,1090050,13476
여자,60대,3인가구 이상,고소득(월 700만원 이상),6007359,4921188,11139
여자,60대,3인가구 이상,저소득(월 300만원 미만),2310031,1749769,348
여자,50대,3인가구 이상,고소득(월 700만원 이상),2192069,1727091,11939
여자,50대,3인가구 이상,저소득(월 300만원 미만),1718572,1674602,8788
여자,50대,3인가구 이상,고소득(월 700만원 이상),5723681,4343417,2626
여자,50대,3인가구 이상,고소득(월 700만원 이상),5644176,3968329,3306
여자,60대,3인가구 이상,저소득(월 300만원 미만),3483006,2567905,4574
여자,60대,3인가구 이상,고소득(월 700만원 이상),5275817,3492949,7165
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),5374156,4211232,6562
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3752629,3404267,11645
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2522771,2281743,8932
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2802493,1859418,13139
여자,60대,3인가구 이상,고소득(월 700만원 이상),3201917,2268417,1034
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3725260,3016990,3120
여자,60대,3인가구 이상,고소득(월 700만원 이상),5937246,4269338,7756
여자,60대,3인가구 이상,고소득(월 700만원 이상),17573106,15731987,7819
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3909225,3018050,12705
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3749413,3093717,9430
여자,50대,3인가구 이상,고소득(월 700만원 이상),7140789,4739355,9390
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2372484,1816724,8241
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4359784,3449731,8181
여자,50대,3인가구 이상,고소득(월 700만원 이상),2682431,1907631,1306
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2386374,2059743,4450
여자,60대,3인가구 이상,고소득(월 700만원 이상),5622811,4653153,8677
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2591583,2078490,11098
여자,60대,3인가구 이상,고소득(월 700만원 이상),8525955,7227018,6499
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3456341,2419760,120
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2491245,1970945,10894
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4915810,3296960,5458
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3726417,3183764,8780
여자,60대,3인가구 이상,저소득(월 300만원 미만),1809358,1437327,10342
여자,60대,3인가구 이상,저소득(월 300만원 미만),2930920,2623304,11973
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3738043,3041941,3870
여자,60대,3인가구 이상,고소득(월 700만원 이상),4948139,4288451,5534
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2754100,2511797,1789
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),6989626,6084991,7115
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3773453,2928434,5123
여자,60대,3인가구 이상,고소득(월 700만원 이상),3525903,2644110,2591
여자,60대,3인가구 이상,고소득(월 700만원 이상),3379413,2335239,11095
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2391887,1923097,644
여자,60대,3인가구 이상,저소득(월 300만원 미만),2354653,2296593,9689
여자,60대,3인가구 이상,고소득(월 700만원 이상),6058428,5563171,8823
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4897690,2070064,661
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2510410,1942187,7529
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1443535,1310370,10289
여자,60대,3인가구 이상,고소득(월 700만원 이상),5956188,4239546,11774
여자,60대,3인가구 이상,고소득(월 700만원 이상),5437347,4453074,5999
여자,60대,3인가구 이상,고소득(월 700만원 이상),3670737,2310622,12933
여자,60대,3인가구 이상,저소득(월 300만원 미만),1202677,1178707,12055
여자,60대,3인가구 이상,고소득(월 700만원 이상),6047945,5229977,5531
여자,60대,3인가구 이상,고소득(월 700만원 이상),6911935,3422266,11943
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3016666,2953722,4501
여자,60대,3인가구 이상,고소득(월 700만원 이상),7423074,5150346,4854
여자,60대,3인가구 이상,고소득(월 700만원 이상),3050602,2371996,2953
여자,60대,3인가구 이상,고소득(월 700만원 이상),3905370,3201794,12539
여자,60대,3인가구 이상,고소득(월 700만원 이상),7704998,4953730,7460
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2315157,1728622,12982
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1809238,1655737,9691
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2832440,2391722,1481
여자,60대,3인가구 이상,저소득(월 300만원 미만),1393367,1301449,1461
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3356278,2926330,12572
여자,30대,3인가구 이상,고소득(월 700만원 이상),3852422,2985152,5160
여자,60대,3인가구 이상,저소득(월 300만원 미만),2611725,2462240,4872
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4097218,3153863,8119
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2150829,1498951,8701
여자,60대,3인가구 이상,저소득(월 300만원 미만),1391112,1345681,4502
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2795702,1413043,11703
여자,60대,3인가구 이상,고소득(월 700만원 이상),5393078,3625316,12385
여자,60대,3인가구 이상,저소득(월 300만원 미만),1209524,1136974,8331
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3306956,2522796,968
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3171292,2546716,3883
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1919420,1364928,6975
여자,60대,3인가구 이상,고소득(월 700만원 이상),3652034,2616217,347
여자,60대,3인가구 이상,고소득(월 700만원 이상),4103133,2584611,2737
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4711660,3552195,975
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2752307,2182844,12826
여자,60대,3인가구 이상,고소득(월 700만원 이상),5329489,4200506,6600
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3565833,3092503,1666
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2743913,2464806,12938
여자,60대,3인가구 이상,저소득(월 300만원 미만),2678741,1875935,7821
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3764266,3070636,2010
여자,60대,3인가구 이상,저소득(월 300만원 미만),2579436,2436944,2426
여자,60대,3인가구 이상,고소득(월 700만원 이상),3722903,2669043,10377
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2882647,1982270,6452
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),9816346,7829466,1808
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2544147,2010061,10003
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),6225064,4946816,3297
여자,60대,3인가구 이상,고소득(월 700만원 이상),3643450,2884726,1622
여자,60대,3인가구 이상,저소득(월 300만원 미만),1235080,1161373,8302
여자,60대,3인가구 이상,저소득(월 300만원 미만),1733520,1633520,7459
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4392851,3806655,2007
여자,60대,3인가구 이상,고소득(월 700만원 이상),4833089,4060735,7090
여자,60대,3인가구 이상,저소득(월 300만원 미만),1128550,979190,8065
여자,60대,3인가구 이상,저소득(월 300만원 미만),2269511,2102887,1708
여자,60대,3인가구 이상,고소득(월 700만원 이상),3424759,2606549,10041
여자,60대,3인가구 이상,고소득(월 700만원 이상),4012091,3399880,7652
여자,60대,3인가구 이상,저소득(월 300만원 미만),1949488,1827928,4791
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2871259,2097897,9040
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),4260029,3907572,8907
여자,60대,3인가구 이상,저소득(월 300만원 미만),1895060,1882910,11100
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),826451,508035,5450
여자,60대,3인가구 이상,저소득(월 300만원 미만),1248560,1240069,10369
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3579103,2798673,6575
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2879839,2206708,469
여자,60대,3인가구 이상,저소득(월 300만원 미만),853411,835786,4589
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2263036,1935676,8842
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3032026,2375765,2463
여자,60대,3인가구 이상,저소득(월 300만원 미만),3855372,3476609,12666
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4703552,4117252,1781
여자,60대,3인가구 이상,저소득(월 300만원 미만),1972209,1758242,13454
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),1351017,1289017,5394
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),1797514,1775847,3954
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3625673,2947239,1195
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2983892,2251787,2113
여자,60대,3인가구 이상,고소득(월 700만원 이상),2250475,1731968,7954
여자,60대,3인가구 이상,저소득(월 300만원 미만),1746439,1702379,7745
여자,60대,3인가구 이상,저소득(월 300만원 미만),1946531,1571910,11493
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1660955,1079938,907
여자,60대,3인가구 이상,저소득(월 300만원 미만),3111719,2539359,117
여자,60대,3인가구 이상,저소득(월 300만원 미만),4341068,2912917,7509
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2734970,2131817,9413
여자,60대,3인가구 이상,저소득(월 300만원 미만),2538200,2405925,2650
여자,60대,3인가구 이상,고소득(월 700만원 이상),3271844,1826424,8532
여자,60대,3인가구 이상,고소득(월 700만원 이상),8105853,5204279,3302
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3645777,3390532,8853
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),4075169,2738116,6977
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),3474674,2978226,7672
여자,60대,3인가구 이상,고소득(월 700만원 이상),3401434,2560771,13204
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1644589,1596747,11862
여자,60대,3인가구 이상,저소득(월 300만원 미만),1235427,1147025,10420
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2286353,1615191,13458
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2311799,1878285,1357
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2957005,2675972,4105
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3998015,3593095,12517
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2216271,2200851,4468
여자,60대,3인가구 이상,저소득(월 300만원 미만),1538136,1473136,734
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),5035771,3321766,13144
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2872931,2762311,11810
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),3702911,3275478,6675
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),4338929,3848684,10387
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3221875,2280326,12873
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2040048,1846921,13194
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4447717,3506792,13183
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2572928,2186430,7149
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),3905576,3115818,2445
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2026471,1857813,10979
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2555671,2149093,10816
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3103463,2688549,5795
여자,60대,3인가구 이상,저소득(월 300만원 미만),4591305,3596536,3352
여자,60대,3인가구 이상,고소득(월 700만원 이상),1841300,1448380,2399
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),1088105,479785,4845
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3350650,2714407,7369
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3347826,2307160,9569
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3489352,2660942,12714
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2793090,1967097,8010
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2291799,2048866,9879
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2150139,2069305,8713
여자,60대,3인가구 이상,저소득(월 300만원 미만),1159467,1081087,10459
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3599774,2872806,8049
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),3307789,2957914,13027
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2922107,2603567,1532
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),5014525,3266353,13301
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1460165,1089295,5036
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2703390,2301710,11980
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1846842,1706744,8392
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2974471,2388471,803
여자,60대,3인가구 이상,저소득(월 300만원 미만),1507738,1235988,10339
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1605237,1034406,3742
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1572580,1318788,11295
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3371214,2221791,2349
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1808917,1790007,12007
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),3767604,3220024,11727
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1581421,1520871,2993
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3565612,3052632,5615
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1756711,1679711,11581
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),2834639,2374849,3247
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),3702786,2516910,13359
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2347029,1647194,7674
여자,60대,3인가구 이상,저소득(월 300만원 미만),1146693,1134870,11337
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2654303,2519461,12012
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3309817,2551738,7335
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2368281,2184417,12891
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1346168,1274654,9834
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1307009,1191589,3940
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3000283,2227665,9646
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2068211,1623951,7749
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2810258,2657522,4576
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1617831,877311,11209
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),1721540,1545558,11630
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),11323009,10714305,8296
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3304066,2617186,6510
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1673246,1572666,9758
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),1762715,1533030,11081
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2436969,2420339,5551
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2789631,1959528,484
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),4714249,4437809,420
여자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2922009,2329342,8323
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2279514,2251514,3071
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),6267846,4776367,7534
여자,60대,3인가구 이상,저소득(월 300만원 미만),1732618,1422678,6823
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2720706,1534755,6372
남자,60대,3인가구 이상,고소득(월 700만원 이상),7857443,5539894,12
여자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2163740,2022704,11093
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2448093,2189093,2002
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),8449486,6616088,1484
여자,20대,3인가구 이상,저소득(월 300만원 미만),2424794,2091317,2912
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),2285574,2021509,10503
여자,20대,3인가구 이상,저소득(월 300만원 미만),1637668,1563695,10504
남자,40대,3인가구 이상,고소득(월 700만원 이상),6533405,5546313,9351
여자,20대,3인가구 이상,저소득(월 300만원 미만),2173585,2101205,168
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3786608,3446461,5757
여자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),6737659,5849059,13346
남자,50대,3인가구 이상,고소득(월 700만원 이상),6290116,5058425,10171
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),7533228,6568333,8573
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3222369,2333469,13338
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),2724957,2440204,2668
남자,50대,3인가구 이상,고소득(월 700만원 이상),9220742,6977031,2937
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2017886,1341807,8123
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),1589735,1569735,8808
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3190179,2494649,11790
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),4007994,2643508,2279
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1869157,1346417,11526
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3320442,3181732,2901
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3226250,3167917,6861
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),2780703,1709878,3416
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),2992523,2616880,6619
여자,70대 이상,3인가구 이상,고소득(월 700만원 이상),5425127,3241023,7617
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3762923,2623279,88
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),1980723,1848443,10442
여자,20대,3인가구 이상,고소득(월 700만원 이상),7011846,6230100,6103
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4818151,3285046,1835
여자,20대,3인가구 이상,저소득(월 300만원 미만),1714572,1470700,7303
남자,20대,3인가구 이상,저소득(월 300만원 미만),1535892,1325773,10015
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3667942,3148102,1630
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4452402,2616735,8503
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4811537,4220351,1816
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2489434,1854171,750
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),9015905,6205403,13428
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),4164075,3415895,1552
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5333586,4588066,4116
남자,30대,3인가구 이상,고소득(월 700만원 이상),3492161,2701923,9874
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5229368,4374083,7417
남자,30대,3인가구 이상,저소득(월 300만원 미만),2275095,2221678,3570
남자,50대,3인가구 이상,고소득(월 700만원 이상),7919789,4864258,9761
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3457401,2531535,2375
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3838219,2594157,11455
여자,20대,3인가구 이상,고소득(월 700만원 이상),11202319,10178049,1250
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4640006,4502216,2227
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5256451,3777371,922
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),8988662,7902188,1162
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),5431795,3020042,6920
남자,50대,3인가구 이상,고소득(월 700만원 이상),7769079,5947181,1003
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),1802347,1599936,10258
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3118773,2638145,135
남자,60대,3인가구 이상,고소득(월 700만원 이상),6700235,5164684,13221
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),5313053,3984073,9057
여자,30대,3인가구 이상,저소득(월 300만원 미만),3913599,3615675,227
남자,30대,3인가구 이상,고소득(월 700만원 이상),3693449,2961527,12364
남자,30대,3인가구 이상,고소득(월 700만원 이상),4245970,3096327,4701
남자,50대,3인가구 이상,고소득(월 700만원 이상),3544461,1928293,414
남자,50대,3인가구 이상,저소득(월 300만원 미만),1955101,1952601,2322
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),2847483,2127513,13368
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3218411,2836941,244
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4063013,3737369,3360
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),6299162,5350738,5136
남자,50대,3인가구 이상,중간소득(월 300~700만원 미만),5358646,4135954,3084
남자,60대,3인가구 이상,저소득(월 300만원 미만),5153460,4404536,10942
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4842700,3883511,4182
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2248277,1991594,11676
남자,30대,3인가구 이상,저소득(월 300만원 미만),3978218,2571059,800
남자,30대,3인가구 이상,고소득(월 700만원 이상),2604994,2202681,3852
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2370393,1870543,7173
남자,60대,3인가구 이상,고소득(월 700만원 이상),4626217,2567905,27
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2994730,2742776,2369
